zonei,areakey,lat,lon,osgb36_east,osgb36_north,area
4248,E02004322,54.826912,-1.3656347,440750.38,548129.25,6572766
4249,E02004323,54.80754,-1.3977615,438705.16,545955.56,10271468
4250,E02004324,54.794476,-1.3506002,441749.56,544529.06,21822352
4251,E02004325,54.774696,-1.3254516,443387.5,542343.8,5008495.5
4252,E02004326,54.772335,-1.408361,438057,542032.6,18934984
4253,E02004327,54.765514,-1.3079025,444526.34,541332.94,2593327.8
4254,E02004328,54.763332,-1.3469363,442017.38,541066.06,2159859.2
4255,E02004329,54.75037,-1.3444012,442193.97,539625.4,3217698.2
4256,E02004330,54.74325,-1.2829198,446158.9,538872.4,8086383.5
4257,E02004331,54.739166,-1.4209538,437277.44,538335.7,12566950
4258,E02004332,54.719368,-1.344964,442189.94,536175.75,39675968
4259,E02004333,54.71569,-1.5969732,425960.84,535644.44,6700401.5
4260,E02004334,54.694164,-1.4288394,436810.53,533324.3,20171856
4261,E02004335,54.693096,-1.5723002,427565.47,533139.6,6526300
4262,E02004336,54.699123,-1.5253679,430585.72,533829.6,10862390
4263,E02004337,54.688988,-1.616347,424729.16,532666.06,20905158
4264,E02004338,54.66063,-1.555278,428685.44,529533.94,18576296
4265,E02004339,54.646088,-1.4519154,435365.06,527963.44,94735590
4266,E02004340,54.633423,-1.643913,422983.66,526474.6,14386005
4267,E02004341,54.632298,-1.5893781,426504.34,526368.3,6814785
4268,E02004342,54.623474,-1.5845016,426824.9,525388.56,1484986.9
4269,E02004343,54.622547,-1.5454783,429344.94,525301,6312491.5
4270,E02004344,54.603,-1.5744017,427490.75,523114.47,9888780
4271,E02004345,54.615025,-1.8256495,411258.56,524383.1,250785780
4272,E02004346,54.585827,-2.0851665,394496.5,521123.88,580062800
4273,E02004347,54.541195,-1.9201227,405167.34,516157.8,9132824
4274,E02004348,54.753334,-2.0614169,396047.5,539759.9,397593380
4275,E02004349,54.72691,-1.7936288,413289.7,536837.56,25104196
4276,E02004350,54.728188,-1.7161176,418280.6,536997.3,29619096
4277,E02004351,54.68351,-1.6559675,422178.3,532043.6,14720367
4278,E02004352,54.659424,-1.6567774,422139.2,529363.4,10422199
4279,E02004353,54.656277,-1.6889958,420062.53,529003.44,2461157.8
4280,E02004354,54.66968,-1.7138385,418453.9,530488.3,22610856
4281,E02004355,54.64775,-1.6834292,420425.9,528056.3,2094910.4
4282,E02004356,50.806625,0.29581603,561743.4,103283.59,1909460.9
4283,E02004357,50.805,0.274631,560256.56,103056.99,1108754.5
4284,E02004358,50.8017,0.31760615,563295.56,102784.13,2281772.5
4285,E02004359,50.796455,0.27421662,560256.6,102105.89,3084940.2
4286,E02004361,50.780354,0.24085107,557960,100243.89,10152637
4287,E02004362,50.783485,0.29386714,561685.94,100706.75,2048849.6
4288,E02004363,50.782085,0.27713734,560511.6,100514.71,2653353.8
4289,E02004364,50.7742,0.26570332,559732.6,99613.38,1435149.1
4290,E02004365,50.771854,0.2943053,561757,99414.7,798286.75
4291,E02004366,50.76592,0.28290215,560973.5,98729.8,1175174.8
4292,E02004367,50.751835,0.2461438,558429.4,97084.76,12584602
4293,E02004368,50.885273,0.54597706,579063.9,112604.305,4032434
4294,E02004369,50.876778,0.57931274,581441.1,111741.19,3997244.5
4295,E02004370,50.875637,0.5397089,578659.94,111517.78,2371479.2
4296,E02004371,50.871975,0.62480366,584659.75,111320.31,5517101.5
4297,E02004372,50.872543,0.59523714,582577.75,111309.78,1474194
4298,E02004373,50.869312,0.5545422,579727.6,110850.71,2212357.5
4299,E02004374,50.862118,0.600749,583006.3,110164.625,1773497.1
4300,E02004375,50.861626,0.5694461,580805.8,110032.56,1798398.2
4301,E02004376,50.858124,0.5834199,581802.6,109677.7,986310.8
4302,E02004377,50.857197,0.5336843,578306.56,109453.18,4704956.5
4303,E02004378,50.85428,0.56174636,580292.44,109196.97,856344.1
4304,E02004379,50.942135,0.0017894988,540622.1,117747.26,61953848
4305,E02004380,50.89415,-0.055154927,536762.8,112304.914,110660990
4306,E02004381,50.87913,0.02061812,542136.5,110778.67,6065637.5
4307,E02004382,50.86137,0.07244537,545837.3,108904.805,73685960
4308,E02004383,50.86955,-0.005116593,540355.2,109663.78,5342062
4309,E02004384,50.805824,-0.013747367,539938.5,102562.625,4729292.5
4310,E02004385,50.800777,0.0025256749,541100.1,102032.766,2091546
4311,E02004386,50.793873,0.061901268,545304.8,101380.086,4504123
4312,E02004387,50.79314,0.040321138,543786.44,101256.49,2674872.5
4313,E02004388,50.79284,0.017704608,542193.6,101179.195,3096544.5
4314,E02004389,50.787407,0.10164861,548126.06,100740.086,8084477.5
4315,E02004390,50.77309,0.13451625,550488.4,99214.625,6894418
4316,E02004391,50.76923,0.112060666,548917.6,98740.02,2286226.2
4317,E02004392,51.023052,0.4440489,571388.25,127679.17,83213416
4318,E02004393,50.973637,0.7016589,589651.9,122816.734,96623610
4319,E02004394,50.966606,0.4502828,572034,121418.34,126155696
4320,E02004395,50.92788,0.7148994,590768.5,117764.18,30590020
4321,E02004396,50.917957,0.6221803,584293.56,116425.52,77013600
4322,E02004397,50.905636,0.45490077,572583.8,114651.26,65810108
4323,E02004398,50.858814,0.47575048,574224,109494.81,4002192.5
4324,E02004399,50.852627,0.50328153,576184.5,108872.21,4305468.5
4325,E02004400,50.84907,0.4315333,571148.4,108308.26,19924658
4326,E02004401,50.845528,0.45503438,572815.44,107968.92,2639523.8
4327,E02004402,50.84125,0.47639278,574334.7,107543.9,1467071.6
4328,E02004403,51.105488,0.055670973,543900.1,136013,56696880
4329,E02004404,51.08945,0.21219422,554909.5,134547.42,101023384
4330,E02004405,51.05988,0.17614949,552482.9,131184.5,2842535.5
4331,E02004406,51.04828,0.14856027,550587.5,129838.1,7187391
4332,E02004407,51.044052,0.30586454,561626.1,129701.49,75760176
4333,E02004408,51.046185,0.17985927,552787.9,129669.64,3556480.2
4334,E02004409,51.038013,0.055199757,544076.56,128509.984,78838616
4335,E02004410,50.988575,0.16707402,552080.25,123238.164,84486470
4336,E02004411,50.977276,0.09843243,547299.3,121842.836,4294490
4337,E02004412,50.964897,0.24109656,557354.44,120761.34,7060770.5
4338,E02004413,50.97038,0.26432586,558966.56,121420.5,50661564
4339,E02004414,50.96026,0.10044423,547494.44,119954.83,3138238.5
4340,E02004415,50.930428,0.12888356,549587,116695.516,85490720
4341,E02004416,50.895405,0.34746107,565067.7,113268.06,85436296
4342,E02004417,50.87324,0.27691922,560183.94,110648.34,5472006.5
4343,E02004418,50.85708,0.24692358,558128.56,108787.03,3668970
4344,E02004419,50.8524,0.27751508,560297.3,108332.88,9239584
4345,E02004420,50.83562,0.18805645,554056.9,106276.85,120576624
4346,E02004421,50.82693,0.24828452,558326.4,105438.34,7036429.5
4347,E02004422,50.82984,0.32199824,563506.6,105922.35,31757716
4348,E02004423,50.800034,0.23209822,557277,102413.26,10771467
4349,E02004424,51.63796,0.4370941,568628.9,196027.81,2864208.5
4350,E02004425,51.64092,0.4094786,566707.44,196293.64,4001211.8
4351,E02004426,51.626945,0.43470392,568504.3,194797.78,3263343.8
4352,E02004427,51.621956,0.40671334,566585.6,194178.7,5329472.5
4353,E02004428,51.61828,0.5243631,574742,194044.67,1952821
4354,E02004429,51.609905,0.49858302,572989.5,193052.52,8305050
4355,E02004430,51.60925,0.5469525,576340.44,193095.28,3325281.2
4356,E02004431,51.597713,0.5350031,575557.75,191783.8,4615908
4357,E02004432,51.603775,0.435538,568647.94,192223.64,21028620
4358,E02004433,51.58669,0.42693886,568115.6,190304.12,4313462
4359,E02004434,51.56954,0.5322045,575472.5,188644.62,12544797
4360,E02004435,51.584145,0.48620427,572230.06,190159.28,3265058.8
4361,E02004436,51.574852,0.50182694,573347.5,189163.16,1392067.2
4362,E02004437,51.576694,0.403874,566554.7,189139.89,4832924
4363,E02004438,51.578873,0.4647954,570766.94,189522.86,3323288
4364,E02004439,51.57324,0.4336756,568632.06,188824.22,1358265.2
4365,E02004440,51.573463,0.45047915,569795.4,188888,2056911.8
4366,E02004441,51.569347,0.5167625,574403.3,188586.31,2001885.4
4367,E02004442,51.565735,0.4844247,572176.4,188108.22,1270849.2
4368,E02004443,51.559807,0.46041197,570534.6,187392.98,3837712.2
4369,E02004444,51.559803,0.42301583,567943.06,187305.78,5844430.5
4370,E02004445,51.55165,0.5029804,573515.75,186586.03,9297253
4371,E02004446,52.032234,0.500557,571514.2,240014,86613930
4372,E02004447,52.01643,0.6653928,582882.94,238658.78,141868320
4373,E02004448,51.956257,0.60045516,578667.44,231807.2,41966068
4374,E02004449,51.942448,0.6356648,581141.8,230358.81,2323857
4375,E02004450,51.94753,0.48047385,570458.4,230548.5,92110376
4376,E02004451,51.933643,0.6990585,585534.25,229539.73,30686680
4377,E02004452,51.919617,0.5711835,576800.7,227661.67,27229236
4378,E02004453,51.886505,0.54471046,575109.4,223916.3,2896880.8
4379,E02004454,51.880478,0.5599147,576179,223282.78,1784235.1
4380,E02004455,51.879383,0.50985795,572738.75,223040.94,11828096
4381,E02004456,51.87128,0.566739,576684.7,222276.61,2174684.8
4382,E02004457,51.876255,0.61367655,579895.3,222944.72,35753136
4383,E02004458,51.85365,0.544425,575217.44,220262.23,9786966
4384,E02004459,51.86521,0.69053745,585230,221909.34,46492112
4385,E02004460,51.826687,0.6475211,582424.75,217517.75,16007501
4386,E02004461,51.80131,0.614662,580262.3,214614.73,4168893.8
4387,E02004462,51.79816,0.6405028,582056.25,214328.47,4314436
4388,E02004463,51.800385,0.5829776,578081.9,214433.72,53703044
4389,E02004464,51.667408,0.26875198,556880.56,198927.06,47833232
4390,E02004465,51.667652,0.36917868,563823.1,199174.8,27950180
4391,E02004466,51.629658,0.36699778,563809.25,194945.45,6211660
4392,E02004467,51.629463,0.29641628,558925.94,194767.75,1801535.8
4393,E02004468,51.634808,0.3317342,561350.9,195439.48,9940024
4394,E02004469,51.631443,0.26942533,557051.4,194929.5,16914398
4395,E02004470,51.6169,0.30133662,559310.4,193381.83,2470240.2
4396,E02004471,51.592148,0.30507994,559656.3,190637.73,19122158
4397,E02004472,51.59141,0.3552824,563135.7,190666.69,20874278
4398,E02004473,51.57254,0.5587644,577301,189042.45,1291601
4399,E02004474,51.57384,0.5877505,579304.06,189257.78,5801422.5
4400,E02004475,51.565292,0.5531197,576938.1,188223.08,1786325.4
4401,E02004476,51.556446,0.57855046,578734.94,187301.2,4869828.5
4402,E02004477,51.562523,0.6207605,581636.06,188081.14,4029938
4403,E02004478,51.54578,0.60818166,580830.9,186188.2,5761702.5
4404,E02004479,51.550484,0.5586302,577377.56,186589.77,3248666.2
4405,E02004480,51.531788,0.5877379,579468.7,184582.23,2386734.8
4406,E02004481,51.525223,0.61315536,581257.3,183915.3,2085005.9
4407,E02004482,51.529808,0.5535541,577106,184278.72,7978866.5
4408,E02004483,51.516098,0.5747604,578630.2,182806.25,3768228.5
4409,E02004484,51.51751,0.6090908,581006,183047.39,2060050.8
4410,E02004485,51.809875,0.47539353,570629.8,215231.4,55504744
4411,E02004486,51.76602,0.46354857,569978.3,210327.97,6896484
4412,E02004487,51.77636,0.39496717,565209.25,211319.66,38375500
4413,E02004488,51.75835,0.49487922,572168.9,209548.56,3110773.5
4414,E02004489,51.754543,0.54763633,575823.9,209250.88,28727348
4415,E02004490,51.749268,0.46369255,570051.2,208465.58,1499564.5
4416,E02004491,51.745655,0.49312308,572096,208132.88,1960871.4
4417,E02004492,51.737125,0.5054469,572979.1,207213.52,3223158.2
4418,E02004493,51.733715,0.45507765,569514.9,206716.08,3047075.5
4419,E02004494,51.733265,0.47540057,570919.56,206713.52,2858108.8
4420,E02004495,51.725197,0.39180985,565178.06,205624.02,40681244
4421,E02004496,51.720905,0.4666975,570365.2,205319.06,1876220
4422,E02004497,51.711708,0.5289301,574698.2,204443.72,14727715
4423,E02004498,51.713924,0.49237382,572164.8,204603.08,2959247.5
4424,E02004499,51.716408,0.47603828,571027.2,204840.88,1049007.8
4425,E02004500,51.690315,0.57594734,578029.6,202178.58,34111424
4426,E02004501,51.698746,0.48102316,571438.25,202888.89,11825138
4427,E02004502,51.665325,0.46385887,570377.8,199132.64,58097388
4428,E02004503,51.653374,0.60840356,580419.1,198151.25,5210113.5
4429,E02004504,51.63855,0.62001157,581281.06,196531.9,3314785.8
4430,E02004505,51.640846,0.5578551,576972.1,196634.62,23190350
4431,E02004506,51.94918,0.92747915,601163.3,231874.34,47263824
4432,E02004507,51.91484,0.92205894,600944.3,228041.6,3390592.5
4433,E02004508,51.927345,0.8251829,594229.7,229168.58,38921140
4434,E02004509,51.91322,0.89572304,599140.8,227789.03,7653453
4435,E02004512,51.894314,0.90001035,599519.4,225698.83,3508197.8
4436,E02004513,51.88795,0.9372292,602108.06,225094.3,1887179.2
4437,E02004514,51.89216,0.86705697,597262.1,225369.36,4571825
4438,E02004515,51.900574,0.7662416,590291.44,226036.56,53829504
4439,E02004516,51.882774,0.914993,600601.4,224456.97,1775075.4
4440,E02004517,51.872128,0.84154314,595594,223073.56,9114265
4441,E02004518,51.880466,0.88967276,598869.44,224131.12,2266479.5
4442,E02004519,51.878708,0.86208165,596978.7,223860.38,1968313.4
4443,E02004520,51.865402,0.8770404,598066.44,222421.8,4656294
4444,E02004521,51.85997,0.92839974,601625.8,221958.84,9610722
4445,E02004522,51.870857,0.95970607,603731.6,223256.55,7271148
4446,E02004523,51.861053,0.89924663,599614.2,221999.02,4948422.5
4447,E02004524,51.822468,0.8625965,597259.94,217609.36,106927544
4448,E02004525,51.810863,0.74264205,589044.06,216000.9,8334653.5
4449,E02004526,51.788322,0.9305131,602091.8,213999.12,10613633
4450,E02004527,51.76586,0.17269464,549913.06,209672.17,38826808
4451,E02004528,51.732605,0.056025688,541968.1,205740.58,45122616
4452,E02004529,51.71842,0.2334735,554267.8,204523.72,137543310
4453,E02004530,51.708645,0.23956022,554721.5,203449.69,9018153
4454,E02004531,51.714226,0.12593336,546854.3,203835.53,7957835
4455,E02004532,51.69189,0.12079191,546571.4,201341.8,4726466.5
4456,E02004533,51.691364,0.021398524,539704.44,201088.39,2188327.8
4457,E02004534,51.681435,0.012549595,539123.4,199967.08,3320017.2
4458,E02004535,51.684975,0.02562388,540016.1,200385.78,36897892
4459,E02004536,51.65456,0.12123689,546722.7,197191.78,18733642
4460,E02004537,51.65419,0.088619635,544468.06,197085.52,3162505
4461,E02004538,51.65997,0.063653216,542723.1,197679.08,7077852.5
4462,E02004539,51.64157,0.07106013,543293.4,195648.1,1790777
4463,E02004540,51.6419,0.04674045,541609.9,195636.86,3090238.8
4464,E02004541,51.627815,0.042847123,541384.3,194063.34,3851930
4465,E02004542,51.626842,0.09044594,544681.4,194048.4,13970103
4466,E02004543,51.61123,0.08570847,544403.1,192302.94,1707616.6
4467,E02004544,51.78108,0.14630622,548042.7,211310.14,6026273.5
4468,E02004545,51.78052,0.122230224,546384,211199.47,3632669.2
4469,E02004546,51.77543,0.10537955,545238.2,210599.69,2450896
4470,E02004547,51.773197,0.07567359,543196.25,210292.6,5594925.5
4471,E02004548,51.76543,0.14198205,547795.56,209561.56,1612124
4472,E02004549,51.76111,0.110323206,545625.25,209017.31,1735528.5
4473,E02004550,51.7607,0.09494741,544565.7,208941.22,1811296.8
4474,E02004551,51.756947,0.13014932,547006.75,208594.14,2003055.2
4475,E02004552,51.75662,0.07606423,543275.7,208450,1699290.5
4476,E02004553,51.7503,0.105346225,545316.56,207805.7,1541206.2
4477,E02004554,51.744617,0.087570556,544107.9,207138.44,2430712.8
4478,E02004555,51.768658,0.79574186,592883.5,211447.66,59364972
4479,E02004556,51.76005,0.66969824,584224.06,210164.73,68908424
4480,E02004557,51.73599,0.7137004,587359.5,207601.64,6828945
4481,E02004558,51.728363,0.68427616,585359.56,206678.7,7715899.5
4482,E02004559,51.7196,0.6717333,584529.25,205672.47,4572143
4483,E02004560,51.687737,0.8755486,598743.2,202665.53,104453624
4484,E02004561,51.672886,0.70482016,587006.6,200563.28,85277384
4485,E02004562,51.634506,0.8467945,596987.06,196669.61,21645562
4486,E02004563,51.621124,0.6321652,582191.7,194624.48,7837993.5
4487,E02004564,51.615677,0.6887181,586127.75,194161.69,12036955
4488,E02004565,51.60247,0.6554414,583877.94,192609.16,10850714
4489,E02004566,51.607445,0.7714331,591887.5,193460.48,45355168
4490,E02004567,51.59522,0.620142,581462.94,191714.42,3861236.5
4491,E02004568,51.60787,0.58362967,578884.8,193030.94,12984772
4492,E02004569,51.580296,0.6840813,585951.4,190216.06,10615371
4493,E02004570,51.58518,0.59891,580032.4,190545.53,3349103.8
4494,E02004571,51.578938,0.6275863,582043.5,189923.02,2913727.2
4495,E02004572,51.57872,0.84007764,596763.56,190449.25,59693952
4496,E02004573,51.93961,1.2808951,625490.44,231847.33,1688543.6
4497,E02004574,51.938644,1.2544237,623676.4,231658.31,3922008
4498,E02004575,51.91324,1.0993311,613139.8,228367.83,65665212
4499,E02004576,51.914276,1.2046845,620378.06,228797.12,35106116
4500,E02004577,51.902523,1.0036335,606609.4,226900.84,54590880
4501,E02004578,51.85728,1.2706214,625196.1,222663.03,6739175.5
4502,E02004579,51.859203,1.1715523,618367.1,222574.86,49108672
4503,E02004580,51.837093,1.2242671,622104.6,220276.56,18195514
4504,E02004581,51.845207,1.0367981,609156.1,220623.17,38914724
4505,E02004582,51.81534,1.1702703,618491.25,217694.77,6097850.5
4506,E02004583,51.80559,1.0421844,609711,216234.8,9771392
4507,E02004584,51.806244,1.1978354,620434.94,216766.69,2759239.5
4508,E02004585,51.80461,1.1275408,615598.3,216374.64,5471520
4509,E02004586,51.79973,1.1660515,618276,215946.5,2597437
4510,E02004587,51.794346,1.1308771,615877.3,215243.61,2268451
4511,E02004588,51.792698,1.1540744,617484.3,215129.12,1035155.9
4512,E02004589,51.78589,1.1379056,616402.3,214324.2,2431011.2
4513,E02004590,51.803627,1.0896049,612988.44,216153.88,31278202
4514,E02004591,52.05361,0.26803812,555493.56,241867.67,66611336
4515,E02004592,52.01362,0.25033894,554418,237383.05,7637871.5
4516,E02004593,51.998745,0.16479339,548597.9,235550.66,110437280
4517,E02004594,51.981434,0.34703425,561167.94,234014.2,125533296
4518,E02004595,51.920135,0.19715689,551083.25,226876.48,69873190
4519,E02004596,51.88713,0.2923262,557742.2,223408.81,67320064
4520,E02004597,51.87248,0.36198655,562587.94,221932.66,21656836
4521,E02004598,51.861732,0.41420248,566221.4,220855.67,86335736
4522,E02004599,51.823483,0.25491363,555387.1,216251.3,85777270
4523,E02004600,51.924095,-2.0893216,393858.16,225040.16,5271298
4524,E02004601,51.918198,-2.0545018,396251.9,224381.92,4092195.5
4525,E02004602,51.91099,-2.119607,391773.3,223585.78,1978238.8
4526,E02004603,51.910072,-2.0758438,394783.28,223479.58,1463896.6
4527,E02004604,51.90736,-2.1079447,392574.84,223180.69,1220536.2
4528,E02004605,51.90585,-2.0488517,396639.53,223008.08,1382228.9
4529,E02004606,51.902893,-2.0976472,393282.53,222682.97,2209930
4530,E02004607,51.903885,-2.0643573,395572.75,222790.53,1624062.6
4531,E02004608,51.895653,-2.0798843,394503.6,221876.28,2165898.8
4532,E02004609,51.894646,-2.1262522,391313.1,221768.66,3156247
4533,E02004610,51.88922,-2.0932708,393581.66,221161.98,2088702.1
4534,E02004611,51.884983,-2.0354376,397561.16,220687.27,11844233
4535,E02004612,51.884174,-2.1097112,392449.47,220602.1,1975921.4
4536,E02004613,51.877056,-2.061607,395759.44,219806.78,3991019.2
4537,E02004614,51.878315,-2.0817194,394375.2,219947.86,2148621.2
4538,E02004615,52.047756,-1.768973,415841.97,238814.14,101270384
4539,E02004616,51.96407,-1.7038611,420344.72,229523.1,106176050
4540,E02004617,51.914658,-1.7936637,414190.88,224006.62,153044140
4541,E02004618,51.820778,-1.9780478,401512.9,213546.47,259814560
4542,E02004619,51.770714,-1.8075327,413279.3,207995.89,230220610
4543,E02004620,51.726753,-1.9714493,401971.78,203089.9,6613458
4544,E02004621,51.720642,-2.0095503,399340.34,202410.05,12646820
4545,E02004622,51.706387,-1.9412317,404060.5,200826.42,14886660
4546,E02004623,51.705544,-1.754788,416942.78,200759.4,65505380
4547,E02004624,51.685875,-2.006234,399569.1,198543.94,71068630
4548,E02004625,51.644985,-2.1841094,387262.06,194012.6,143272850
4549,E02004626,51.941925,-2.377107,374080.06,227086.23,157103820
4550,E02004627,51.935093,-2.4092357,371867.47,226338.25,28022362
4551,E02004628,51.856525,-2.5189764,364261.22,217648.94,24862370
4552,E02004629,51.813988,-2.5085642,364945.22,212913.11,37185864
4553,E02004630,51.819897,-2.4311583,370284.6,213535.92,82497496
4554,E02004631,51.785286,-2.6253471,356868.2,209783.83,65259348
4555,E02004632,51.79483,-2.6151068,357583.44,210839.4,10921724
4556,E02004633,51.77013,-2.561841,361235.34,208062.81,39578496
4557,E02004634,51.723812,-2.5428307,362508.66,202902.23,35302376
4558,E02004635,51.682426,-2.6339726,356173.88,198350.38,45772444
4559,E02004636,51.8787,-2.2137775,385285.62,220009.33,1996993.2
4560,E02004637,51.872345,-2.2321982,384015.47,219306.61,2974297.5
4561,E02004638,51.87055,-2.2098525,385553.2,219101.78,1441173.5
4562,E02004639,51.85977,-2.2614915,381993.9,217915.08,7773890
4563,E02004640,51.858658,-2.2318583,384034.03,217784.42,971267.25
4564,E02004641,51.85665,-2.1899412,386919.9,217552.88,1792225.4
4565,E02004642,51.85635,-2.2090247,385605.62,217522.83,4122827.8
4566,E02004643,51.850468,-2.2369716,383678.94,216874.58,1152837.2
4567,E02004644,51.844757,-2.2541099,382496.38,216243.56,2674794.5
4568,E02004645,51.843395,-2.1977258,386379.8,216080.11,1974817.4
4569,E02004646,51.83636,-2.2232718,384617.7,215302.88,4545017
4570,E02004647,51.83287,-2.2447338,383137.78,214919.11,1944225.8
4571,E02004648,51.83133,-2.2595932,382113.34,214751.27,1408206.8
4572,E02004649,51.83196,-2.2838445,380442.66,214827.72,2270250.8
4573,E02004650,51.820175,-2.2716043,381281.12,213514.12,3493498.8
4574,E02004651,51.813137,-2.2702117,381374.22,212730.84,54436156
4575,E02004679,51.317863,-1.0647327,465172,158034.39,68254216
4576,E02004680,51.29629,-1.0516798,466112.53,155647.31,1818868.4
4577,E02004681,51.285957,-1.0825505,463974.75,154470.78,3399111.2
4578,E02004682,51.28146,-1.0562649,465814.1,153994.11,4655403.5
4579,E02004683,51.27333,-1.0936096,463220.94,153057.47,2452348.2
4580,E02004684,51.277657,-1.1189933,461444.7,153516.86,3451616
4581,E02004685,51.26258,-1.0758656,464473.62,151877.27,2509224
4582,E02004686,51.261436,-1.0954375,463109.75,151733.1,1812881.6
4583,E02004687,51.26086,-1.1351637,460338.9,151635.78,2366793.8
4584,E02004688,51.258698,-1.113364,461862.75,151413.47,2142828.5
4585,E02004689,51.258373,-1.1758286,457504.9,151326.7,30775072
4586,E02004690,51.249077,-1.0968031,463031.38,150357.55,2549393
4587,E02004691,51.21221,-1.0745885,464633.25,146277.66,130412056
4588,E02004692,51.246998,-1.1355923,460327.16,150093.67,3095365.2
4589,E02004693,51.242096,-1.1182629,461543.1,149563.16,1586249
4590,E02004694,51.254284,-1.3712585,443873.2,150736.98,88138880
4591,E02004695,51.232155,-1.1312644,460648.72,148446.84,2138259.2
4592,E02004696,51.22668,-1.2362535,453325.56,147756.75,81925816
4593,E02004697,51.17653,-0.92034996,475463.72,142456.95,78967770
4594,E02004698,51.15709,-0.9694839,472059.78,140246.02,1621141.8
4595,E02004699,51.147766,-0.97841537,471449.66,139200.83,6626770
4596,E02004700,51.133656,-0.8242014,482260.16,137792.92,14867025
4597,E02004702,51.112694,-0.8511077,480414.22,135432.38,1991488.6
4598,E02004703,51.11239,-1.0383328,467310.53,135210.55,107976240
4599,E02004704,51.109825,-0.90233153,476833.75,135058.52,57724640
4600,E02004705,51.08921,-0.8035542,483784.94,132874.2,26068084
4601,E02004706,51.054836,-0.9032944,476857.44,128943.16,30265202
4602,E02004707,51.01033,-0.9874415,471028.53,123910.01,120838210
4603,E02004708,50.999355,-0.93047035,475042.5,122746.305,5220276
4604,E02004709,50.93669,-0.97324324,472138.47,115736.06,22443860
4605,E02004710,50.92356,-1.0210904,468796.22,114230.12,10808738
4606,E02004712,50.996254,-1.377132,443706.2,122041.42,3430023.8
4607,E02004713,50.9863,-1.3601276,444908.97,120945.25,3022778.5
4608,E02004714,50.98139,-1.384391,443210.66,120384.82,2589199.2
4609,E02004715,50.97765,-1.3488693,445707.62,119989.87,2827162.8
4610,E02004716,50.97156,-1.3221143,447591.94,119329.92,4206294
4611,E02004717,50.95814,-1.3651696,444582.06,117810.91,7218394.5
4612,E02004718,50.96548,-1.3465252,445884.16,118638.26,2895515.2
4613,E02004719,50.966404,-1.2937343,449589.88,118775.37,9972315
4614,E02004720,50.937668,-1.3259959,447353.88,115558.84,12137616
4615,E02004721,50.928898,-1.2849245,450248.88,114610.96,6331134
4616,E02004722,50.912125,-1.2841569,450320.88,112746.375,4408020
4617,E02004723,50.907898,-1.3030465,448997.5,112263.66,4834847.5
4618,E02004724,50.891876,-1.3154664,448140.88,110473.984,7053544
4619,E02004725,50.878902,-1.349601,445753.03,109009.94,2051132.2
4620,E02004726,50.86959,-1.3264372,447391.94,107988.88,6800406.5
4621,E02004727,50.881447,-1.2790309,450714.53,109338.54,8488935
4622,E02004728,50.867104,-1.2566496,452304.94,107759.414,3336565.8
4623,E02004729,50.86264,-1.210507,455556.97,107296.88,1960837.5
4624,E02004730,50.871433,-1.1778036,457847.38,108299.91,12380235
4625,E02004731,50.85627,-1.2715892,451265.62,106544.28,2634193.5
4626,E02004732,50.846962,-1.283458,450440.34,105501.52,9007944
4627,E02004733,50.841812,-1.2409995,453435,104958.586,10980046
4628,E02004734,50.851913,-1.1642299,458826.94,106140.13,5400253
4629,E02004735,50.852108,-1.2151637,455241.7,106122.36,2286083.2
4630,E02004736,50.849472,-1.133915,460963.84,105893.19,2968979.2
4631,E02004737,50.846634,-1.1900129,457018.62,105532.78,1914257.1
4632,E02004738,50.843224,-1.1233472,461715.97,105207.01,1882469.4
4633,E02004739,50.82711,-1.1995387,456371.6,103354.625,7824031.5
4634,E02004740,50.821854,-1.22487,454593.8,102751.26,3168439.5
4635,E02004741,50.829754,-1.1737956,458181.22,103668.66,2327020.5
4636,E02004742,50.824463,-1.163145,458937.88,103088.89,2819640.2
4637,E02004743,50.816647,-1.1474062,460056.34,102232.1,2490782.8
4638,E02004744,50.806816,-1.1706326,458432.56,101120.62,2307145
4639,E02004745,50.806263,-1.1383902,460704.88,101085.3,1254445
4640,E02004746,50.80059,-1.1884547,457184.53,100414.484,4726417
4641,E02004747,50.80191,-1.1553752,459513.72,100587.48,2135049.2
4642,E02004748,50.797184,-1.1285468,461410.25,100083.85,1852634.4
4643,E02004749,50.788853,-1.1564667,459453.38,99134.63,2329422.8
4644,E02004750,50.784966,-1.1350268,460969.53,98719.92,3078687
4645,E02004751,51.340225,-0.82406944,481901.75,160762.22,5218742
4646,E02004752,51.339127,-0.8676522,478868.25,160592.47,16118330
4647,E02004753,51.31903,-0.80211574,483469.22,158430.33,13937091
4648,E02004754,51.32522,-0.91955423,475276.16,158991.11,53708620
4649,E02004755,51.290382,-0.82549566,481891.12,155218.28,8128493.5
4650,E02004756,51.292004,-0.9608066,472454.4,155256.48,17648834
4651,E02004757,51.280018,-0.8288505,481675.6,154062.1,2879548.8
4652,E02004758,51.262424,-0.9019655,476605.97,152027.12,32564504
4653,E02004759,51.268417,-0.82356304,482065,152778.06,3706649.8
4654,E02004760,51.240128,-0.85251474,480094.6,149600.6,28609938
4655,E02004761,51.22773,-0.9511796,473227.66,148118.92,32744616
4656,E02004764,50.891098,-1.0337404,467954.47,110608.85,2352261.2
